fecha,producto,unidad_medida,equiv_kg,precio_hoy
2023-11-16,LECHUGA ROMANA HIDROPONICA,DOCENA,6.0,6.0
2023-11-16,LIMON SUTIL BOLSA,BOLSA,45.0,53.75
2023-11-16,LIMON SUTIL CAJON,CAJON,23.0,33.75
2023-11-16,MAIZ MARLO/CORONTA DE MAIZ,KILOGRAMO,1.0,11.25
2023-11-16,MAIZ MORADO,KILOGRAMO,1.0,2.08
2023-11-16,MANZANA CTE/PARA AGUA,KILOGRAMO,1.0,1.63
2023-11-16,MARACUYA,KILOGRAMO,1.0,1.83
2023-11-16,NABO,ATADO,1.0,2.83
2023-11-16,OLLUCO LARGO,KILOGRAMO,1.0,5.55
2023-11-16,PACCHOY,DOCENA,6.0,37.0
2023-11-16,PALLAR VERDE SERRUCHO,KILOGRAMO,1.0,3.83
2023-11-16,PAPA AMARILLA,KILOGRAMO,1.0,3.88
2023-11-16,PAPA BLANCA,KILOGRAMO,1.0,1.16
2023-11-16,PAPA CANCHAN,KILOGRAMO,1.0,1.55
2023-11-16,PAPA COLOR,KILOGRAMO,1.0,1.41
2023-11-16,PAPA HUAMANTANGA,KILOGRAMO,1.0,3.1
2023-11-16,PAPA HUAYRO,KILOGRAMO,1.0,3.38
2023-11-16,PAPA NEGRA ANDINA,KILOGRAMO,1.0,1.34
2023-11-16,PAPA PERUANITA,KILOGRAMO,1.0,3.6
2023-11-16,PAPA UNICA,KILOGRAMO,1.0,1.26
2023-11-16,PAPA YUNGAY,KILOGRAMO,1.0,1.16
2023-11-16,PEPINILLO,DOCENA,6.0,5.25
2023-11-16,PEREJIL,ATADO,1.0,1.63
2023-11-16,PIMIENTO MORRON,CAJON,18.0,52.5
2023-11-16,PORO,ATADO,2.6,5.5
2023-11-16,RABANITO,ATADO,0.75,1.63
2023-11-16,TOMATE,CAJON CHICO,27.0,51.25
2023-11-16,VAINITA AMERICANA,KILOGRAMO,1.0,2.13
2023-11-16,YUCA AMARILLA,KILOGRAMO,1.0,1.0
2023-11-16,ZAPALLO MACRE,KILOGRAMO,1.0,1.35
2023-11-16,ZANAHORIA,SACO CHICO,65.0,117.5
2023-11-16,ZAPALLO ITALIANO,DOCENA,12.0,15.75
2023-11-16,ZAPALLO LOCHE,UNIDAD,1.5,13.25
2023-11-17,ACELGA,ATADO,1.0,3.73
2023-11-17,AJI AMARILLO SECO,KILOGRAMO,1.0,13.63
2023-11-17,AJI ESCABECHE,KILOGRAMO,1.0,4.83
2023-11-17,AJI MONTAÑA,KILOGRAMO,1.0,4.38
2023-11-17,AJI PANCA,KILOGRAMO,1.0,12.25
2023-11-17,AJI PAPRIKA,KILOGRAMO,1.0,13.5
2023-11-17,AJI ROCOTO,CAJON,18.0,41.25
2023-11-17,AJO CRIOLLO O NAPURI,KILOGRAMO,1.0,3.48
2023-11-17,AJO MORADO,KILOGRAMO,1.0,5.33
2023-11-17,ALBAHACA,ATADO,0.65,2.58
2023-11-17,ALCACHOFA,DOCENA,4.0,20.0
2023-11-17,APIO,ATADO,3.0,2.75
2023-11-17,ARVEJA VERDE AMERICANA,KILOGRAMO,1.0,4.33
2023-11-17,ARVEJA VERDE BLANCA SERRANA,KILOGRAMO,1.0,4.0
2023-11-17,BERENJENA,DOCENA,2.5,17.25
2023-11-17,BETERRAGA,ATADO,0.75,0.73
2023-11-17,BROCOLI,KILOGRAMO,1.0,2.33
2023-11-17,CAIGUA (SELVA),CAJON,12.0,47.25
2023-11-17,CAMOTE AMARILLO,KILOGRAMO,1.0,0.53
2023-11-17,CAMOTE MORADO,KILOGRAMO,1.0,0.93
2023-11-17,CEBOLLA CABEZA BLANCA,KILOGRAMO,1.0,2.18
2023-11-17,CEBOLLA CABEZA ROJA,KILOGRAMO,1.0,0.75
2023-11-17,CEBOLLA CHINA,ATADO GRANDE,1.0,2.0
2023-11-17,CHOCLO TIPO CUSCO,CIENTO,42.0,217.5
2023-11-17,COL CHINA/LONGAPA,DOCENA,12.0,50.0
2023-11-17,COL CORAZON,DOCENA,35.0,32.5
2023-11-17,COLIFLOR,DOCENA,35.0,27.0
2023-11-17,CULANTRO,ATADO,1.5,3.5
2023-11-17,ESPARRAGO,PAQUETE,0.5,4.0
2023-11-17,ESPINACA,KILOGRAMO,1.0,2.25
2023-11-17,FREJOLITO CHINO,KILOGRAMO,1.0,2.5
2023-11-17,FRIJOL VERDE CANARIO,KILOGRAMO,1.0,3.28
2023-11-17,HABA VERDE SERRANA,KILOGRAMO,1.0,1.5
2023-11-17,HIERBA BUENA,ATADO,0.85,1.33
2023-11-17,HOLANTAU/ORGANICA,KILOGRAMO,1.0,9.75
2023-11-17,HUACATAY,ATADO,1.0,2.38
2023-11-17,KION,KILOGRAMO,1.0,5.0
2023-11-17,LECHUGA AMERICANA,DOCENA,6.0,5.75
2023-11-17,LECHUGA ROMANA HIDROPONICA,DOCENA,6.0,6.25
2023-11-17,LIMON SUTIL BOLSA,BOLSA,45.0,51.25
2023-11-17,LIMON SUTIL CAJON,CAJON,23.0,30.0
2023-11-17,MAIZ MARLO/CORONTA DE MAIZ,KILOGRAMO,1.0,11.0
2023-11-17,MAIZ MORADO,KILOGRAMO,1.0,2.05
2023-11-17,MANZANA CTE/PARA AGUA,KILOGRAMO,1.0,1.65
2023-11-17,MARACUYA,KILOGRAMO,1.0,2.65
2023-11-17,NABO,ATADO,1.0,2.73
2023-11-17,OLLUCO LARGO,KILOGRAMO,1.0,5.73
2023-11-17,PACCHOY,DOCENA,6.0,37.25
2023-11-17,PALLAR VERDE SERRUCHO,KILOGRAMO,1.0,3.7
2023-11-17,PAPA AMARILLA,KILOGRAMO,1.0,3.9
2023-11-17,PAPA BLANCA,KILOGRAMO,1.0,1.15
2023-11-17,PAPA CANCHAN,KILOGRAMO,1.0,1.58
2023-11-17,PAPA COLOR,KILOGRAMO,1.0,1.41
2023-11-17,PAPA HUAMANTANGA,KILOGRAMO,1.0,2.88
2023-11-17,PAPA HUAYRO,KILOGRAMO,1.0,3.23
2023-11-17,PAPA NEGRA ANDINA,KILOGRAMO,1.0,1.34
2023-11-17,PAPA PERUANITA,KILOGRAMO,1.0,3.43
2023-11-17,PAPA UNICA,KILOGRAMO,1.0,1.24
2023-11-17,PAPA YUNGAY,KILOGRAMO,1.0,1.15
2023-11-17,PEPINILLO,DOCENA,6.0,5.25
2023-11-17,PEREJIL,ATADO,1.0,1.78
2023-11-17,PIMIENTO MORRON,CAJON,18.0,46.25
2023-11-17,PORO,ATADO,2.6,5.63
2023-11-17,RABANITO,ATADO,0.75,1.38
2023-11-17,TOMATE,CAJON CHICO,27.0,46.25
2023-11-17,VAINITA AMERICANA,KILOGRAMO,1.0,1.93
2023-11-17,YUCA AMARILLA,KILOGRAMO,1.0,0.93
2023-11-17,ZAPALLO MACRE,KILOGRAMO,1.0,1.38
2023-11-17,ZANAHORIA,SACO CHICO,65.0,107.5
2023-11-17,ZAPALLO ITALIANO,DOCENA,12.0,15.75
2023-11-17,ZAPALLO LOCHE,UNIDAD,1.5,13.0
2023-11-18,ACELGA,ATADO,1.0,3.7
2023-11-18,AJI AMARILLO SECO,KILOGRAMO,1.0,13.75
2023-11-18,AJI ESCABECHE,KILOGRAMO,1.0,5.2
2023-11-18,AJI MONTAÑA,KILOGRAMO,1.0,5.5
2023-11-18,AJI PANCA,KILOGRAMO,1.0,12.75
2023-11-18,AJI PAPRIKA,KILOGRAMO,1.0,13.75
2023-11-18,AJI ROCOTO,CAJON,18.0,43.75
2023-11-18,AJO CRIOLLO O NAPURI,KILOGRAMO,1.0,3.73
2023-11-18,AJO MORADO,KILOGRAMO,1.0,5.33
2023-11-18,ALBAHACA,ATADO,0.65,2.5
2023-11-18,ALCACHOFA,DOCENA,4.0,20.0
2023-11-18,APIO,ATADO,3.0,2.5
2023-11-18,ARVEJA VERDE AMERICANA,KILOGRAMO,1.0,3.88
2023-11-18,ARVEJA VERDE BLANCA SERRANA,KILOGRAMO,1.0,3.5
2023-11-18,BERENJENA,DOCENA,2.5,14.0
2023-11-18,BETERRAGA,ATADO,0.75,0.75
2023-11-18,BROCOLI,KILOGRAMO,1.0,2.38
2023-11-18,CAIGUA (SELVA),CAJON,12.0,48.25
2023-11-18,CAMOTE AMARILLO,KILOGRAMO,1.0,0.55
2023-11-18,CAMOTE MORADO,KILOGRAMO,1.0,0.93
2023-11-18,CEBOLLA CABEZA BLANCA,KILOGRAMO,1.0,2.28
2023-11-18,CEBOLLA CABEZA ROJA,KILOGRAMO,1.0,0.75
2023-11-18,CEBOLLA CHINA,ATADO GRANDE,1.0,2.63
2023-11-18,CHOCLO TIPO CUSCO,CIENTO,42.0,217.5
2023-11-18,COL CHINA/LONGAPA,DOCENA,12.0,56.25
2023-11-18,COL CORAZON,DOCENA,35.0,38.25
2023-11-18,COLIFLOR,DOCENA,35.0,32.5
2023-11-18,CULANTRO,ATADO,1.5,3.13
2023-11-18,ESPARRAGO,PAQUETE,0.5,4.13
2023-11-18,ESPINACA,KILOGRAMO,1.0,2.33
2023-11-18,FREJOLITO CHINO,KILOGRAMO,1.0,2.5
2023-11-18,FRIJOL VERDE CANARIO,KILOGRAMO,1.0,3.33
2023-11-18,HABA VERDE SERRANA,KILOGRAMO,1.0,1.53
2023-11-18,HIERBA BUENA,ATADO,0.85,1.13
2023-11-18,HOLANTAU/ORGANICA,KILOGRAMO,1.0,8.25
2023-11-18,HUACATAY,ATADO,1.0,2.25
2023-11-18,KION,KILOGRAMO,1.0,5.63
2023-11-18,LECHUGA AMERICANA,DOCENA,6.0,7.0
2023-11-18,LECHUGA CRIOLLA SEDA,DOCENA,3.0,9.5
2023-11-18,LECHUGA ROMANA HIDROPONICA,DOCENA,6.0,5.75
2023-11-18,LIMON SUTIL BOLSA,BOLSA,45.0,50.0
2023-11-18,LIMON SUTIL CAJON,CAJON,23.0,29.5
2023-11-18,MAIZ MARLO/CORONTA DE MAIZ,KILOGRAMO,1.0,10.5
2023-11-18,MAIZ MORADO,KILOGRAMO,1.0,2.03
2023-11-18,MANZANA CTE/PARA AGUA,KILOGRAMO,1.0,1.55
2023-11-18,MARACUYA,KILOGRAMO,1.0,2.68
2023-11-18,NABO,ATADO,1.0,2.13
2023-11-18,OLLUCO LARGO,KILOGRAMO,1.0,5.78
2023-11-18,PACCHOY,DOCENA,6.0,36.25
2023-11-18,PALLAR VERDE SERRUCHO,KILOGRAMO,1.0,3.83
2023-11-18,PAPA AMARILLA,KILOGRAMO,1.0,3.4
2023-11-18,PAPA BLANCA 1,KILOGRAMO,1.0,1.14
2023-11-18,PAPA CANCHAN,KILOGRAMO,1.0,1.55
2023-11-18,PAPA COLOR 2,KILOGRAMO,1.0,1.39
2023-11-18,PAPA HUAMANTANGA,KILOGRAMO,1.0,2.88
2023-11-18,PAPA HUAYRO,KILOGRAMO,1.0,3.33
2023-11-18,PAPA NEGRA ANDINA,KILOGRAMO,1.0,1.36
2023-11-18,PAPA PERUANITA,KILOGRAMO,1.0,3.13
2023-11-18,PAPA UNICA,KILOGRAMO,1.0,1.23
2023-11-18,PAPA YUNGAY,KILOGRAMO,1.0,1.14
2023-11-18,PEPINILLO,DOCENA,6.0,6.0
2023-11-18,PEREJIL,ATADO,1.0,1.63
2023-11-18,PIMIENTO MORRON,CAJON,18.0,62.5
2023-11-18,PORO,ATADO,2.6,4.5
2023-11-18,RABANITO,ATADO,0.75,2.25
2023-11-18,TOMATE,CAJON CHICO,27.0,46.25
2023-11-18,VAINITA AMERICANA,KILOGRAMO,1.0,1.73
2023-11-18,YUCA AMARILLA,KILOGRAMO,1.0,0.93
2023-11-18,ZAPALLO LOCHE,UNIDAD,1.5,11.5
2023-11-18,ZANAHORIA,SACO CHICO,65.0,117.5
2023-11-18,ZAPALLO ITALIANO,DOCENA,12.0,13.0
2023-11-19,ACELGA,ATADO,1.0,3.7
2023-11-19,AJI AMARILLO SECO,KILOGRAMO,1.0,13.75
2023-11-19,AJI ESCABECHE,KILOGRAMO,1.0,5.2
2023-11-19,AJI MONTAÑA,KILOGRAMO,1.0,5.5
2023-11-19,AJI PANCA,KILOGRAMO,1.0,12.75
2023-11-19,AJI PAPRIKA,KILOGRAMO,1.0,13.75
2023-11-19,AJI ROCOTO,CAJON,18.0,43.75
2023-11-19,AJO CRIOLLO O NAPURI,KILOGRAMO,1.0,3.73
2023-11-19,AJO MORADO,KILOGRAMO,1.0,5.33
2023-11-19,ALBAHACA,ATADO,0.65,2.5
2023-11-19,ALCACHOFA,DOCENA,4.0,20.0
2023-11-19,APIO,ATADO,3.0,2.5
2023-11-19,ARVEJA VERDE AMERICANA,KILOGRAMO,1.0,3.88
2023-11-19,ARVEJA VERDE BLANCA SERRANA,KILOGRAMO,1.0,3.5
2023-11-19,BERENJENA,DOCENA,2.5,14.0
2023-11-19,BETERRAGA,ATADO,0.75,0.75
2023-11-19,BROCOLI,KILOGRAMO,1.0,2.38
2023-11-19,CAIGUA (SELVA),CAJON,12.0,48.25
2023-11-19,CAMOTE AMARILLO,KILOGRAMO,1.0,0.55
2023-11-19,CAMOTE MORADO,KILOGRAMO,1.0,0.93
2023-11-19,CEBOLLA CABEZA BLANCA,KILOGRAMO,1.0,2.28
2023-11-19,CEBOLLA CABEZA ROJA,KILOGRAMO,1.0,0.75
2023-11-19,CEBOLLA CHINA,ATADO GRANDE,1.0,2.63
2023-11-19,CHOCLO TIPO CUSCO,CIENTO,42.0,217.5
2023-11-19,COL CHINA/LONGAPA,DOCENA,12.0,56.25
2023-11-19,COL CORAZON,DOCENA,35.0,38.25
2023-11-19,COLIFLOR,DOCENA,35.0,32.5
2023-11-19,CULANTRO,ATADO,1.5,3.13
2023-11-19,ESPARRAGO,PAQUETE,0.5,4.13
2023-11-19,ESPINACA,KILOGRAMO,1.0,2.33
2023-11-19,FREJOLITO CHINO,KILOGRAMO,1.0,2.5
2023-11-19,FRIJOL VERDE CANARIO,KILOGRAMO,1.0,3.33
2023-11-19,HABA VERDE SERRANA,KILOGRAMO,1.0,1.53
2023-11-19,HIERBA BUENA,ATADO,0.85,1.13
2023-11-19,HOLANTAU/ORGANICA,KILOGRAMO,1.0,8.25
2023-11-19,HUACATAY,ATADO,1.0,2.25
2023-11-19,KION,KILOGRAMO,1.0,5.63
2023-11-19,LECHUGA AMERICANA,DOCENA,6.0,7.0
2023-11-19,LECHUGA CRIOLLA SEDA,DOCENA,3.0,9.5
2023-11-19,LECHUGA ROMANA HIDROPONICA,DOCENA,6.0,5.75
2023-11-19,LIMON SUTIL BOLSA,BOLSA,45.0,50.0
2023-11-19,LIMON SUTIL CAJON,CAJON,23.0,29.5
2023-11-19,MAIZ MARLO/CORONTA DE MAIZ,KILOGRAMO,1.0,10.5
2023-11-19,MAIZ MORADO,KILOGRAMO,1.0,2.03
2023-11-19,MANZANA CTE/PARA AGUA,KILOGRAMO,1.0,1.55
2023-11-19,MARACUYA,KILOGRAMO,1.0,2.68
2023-11-19,NABO,ATADO,1.0,2.13
2023-11-19,OLLUCO LARGO,KILOGRAMO,1.0,5.78
2023-11-19,PACCHOY,DOCENA,6.0,36.25
2023-11-19,PALLAR VERDE SERRUCHO,KILOGRAMO,1.0,3.83
2023-11-19,PAPA AMARILLA,KILOGRAMO,1.0,3.4
2023-11-19,PAPA BLANCA 1,KILOGRAMO,1.0,1.14
2023-11-19,PAPA CANCHAN,KILOGRAMO,1.0,1.55
2023-11-19,PAPA COLOR 2,KILOGRAMO,1.0,1.39
2023-11-19,PAPA HUAMANTANGA,KILOGRAMO,1.0,2.88
2023-11-19,PAPA HUAYRO,KILOGRAMO,1.0,3.33
2023-11-19,PAPA NEGRA ANDINA,KILOGRAMO,1.0,1.36
2023-11-19,PAPA PERUANITA,KILOGRAMO,1.0,3.13
2023-11-19,PAPA UNICA,KILOGRAMO,1.0,1.23
2023-11-19,PAPA YUNGAY,KILOGRAMO,1.0,1.14
2023-11-19,PEPINILLO,DOCENA,6.0,6.0
2023-11-19,PEREJIL,ATADO,1.0,1.63
2023-11-19,PIMIENTO MORRON,CAJON,18.0,62.5
2023-11-19,PORO,ATADO,2.6,4.5
2023-11-19,RABANITO,ATADO,0.75,2.25
2023-11-19,TOMATE,CAJON CHICO,27.0,46.25
2023-11-19,VAINITA AMERICANA,KILOGRAMO,1.0,1.73
2023-11-19,YUCA AMARILLA,KILOGRAMO,1.0,0.93
2023-11-19,ZAPALLO LOCHE,UNIDAD,1.5,11.5
2023-11-19,ZANAHORIA,SACO CHICO,65.0,117.5
2023-11-19,ZAPALLO ITALIANO,DOCENA,12.0,13.0
2023-11-20,ACELGA,ATADO,1.0,3.75
2023-11-20,AJI AMARILLO SECO,KILOGRAMO,1.0,13.5
2023-11-20,AJI ESCABECHE,KILOGRAMO,1.0,5.33
2023-11-20,AJI MONTAÑA,KILOGRAMO,1.0,4.75
2023-11-20,AJI PANCA,KILOGRAMO,1.0,12.38
2023-11-20,AJI PAPRIKA,KILOGRAMO,1.0,13.63
2023-11-20,AJI ROCOTO,CAJON,18.0,47.5
2023-11-20,AJO CRIOLLO O NAPURI,KILOGRAMO,1.0,3.83
2023-11-20,AJO MORADO,KILOGRAMO,1.0,5.33
2023-11-20,ALBAHACA,ATADO,0.65,2.25
2023-11-20,ALCACHOFA,DOCENA,4.0,20.5
2023-11-20,APIO,ATADO,3.0,4.5
2023-11-20,ARVEJA VERDE AMERICANA,KILOGRAMO,1.0,4.43
2023-11-20,ARVEJA VERDE BLANCA SERRANA,KILOGRAMO,1.0,4.05
2023-11-20,BERENJENA,DOCENA,2.5,14.5
2023-11-20,BETERRAGA,ATADO,0.75,1.33
2023-11-20,BROCOLI,KILOGRAMO,1.0,2.33
2023-11-20,CAIGUA (SELVA),CAJON,12.0,61.25
2023-11-20,CAMOTE AMARILLO,KILOGRAMO,1.0,0.56
2023-11-20,CAMOTE MORADO,KILOGRAMO,1.0,0.95
2023-11-20,CEBOLLA CABEZA BLANCA,KILOGRAMO,1.0,2.3
2023-11-20,CEBOLLA CABEZA ROJA,KILOGRAMO,1.0,0.7
2023-11-20,CEBOLLA CHINA,ATADO GRANDE,1.0,2.75
2023-11-20,CHOCLO TIPO CUSCO,CIENTO,42.0,235.0
2023-11-20,COL CHINA/LONGAPA,DOCENA,12.0,65.0
2023-11-20,COL CORAZON,DOCENA,35.0,36.25
2023-11-20,COLIFLOR,DOCENA,35.0,32.5
2023-11-20,CULANTRO,ATADO,1.5,3.13
2023-11-20,ESPARRAGO,PAQUETE,0.5,4.0
2023-11-20,ESPINACA,KILOGRAMO,1.0,3.25
2023-11-20,FREJOLITO CHINO,KILOGRAMO,1.0,2.5
2023-11-20,FRIJOL VERDE CANARIO,KILOGRAMO,1.0,4.0
2023-11-20,HABA VERDE SERRANA,KILOGRAMO,1.0,1.4
2023-11-20,HIERBA BUENA,ATADO,0.85,1.25
2023-11-20,HOLANTAU/ORGANICA,KILOGRAMO,1.0,8.25
2023-11-20,HUACATAY,ATADO,1.0,2.25
2023-11-20,KION,KILOGRAMO,1.0,5.5
2023-11-20,LECHUGA AMERICANA,DOCENA,6.0,5.75
2023-11-20,LECHUGA CRIOLLA SEDA,DOCENA,3.0,9.5
2023-11-20,LECHUGA ROMANA HIDROPONICA,DOCENA,6.0,4.75
2023-11-20,LIMON SUTIL BOLSA,BOLSA,45.0,50.75
2023-11-20,LIMON SUTIL CAJON,CAJON,23.0,31.25
2023-11-20,MAIZ MARLO/CORONTA DE MAIZ,KILOGRAMO,1.0,11.25
2023-11-20,MAIZ MORADO,KILOGRAMO,1.0,2.2
2023-11-20,MANZANA CTE/PARA AGUA,KILOGRAMO,1.0,1.65
2023-11-20,MARACUYA,KILOGRAMO,1.0,2.53
2023-11-20,NABO,ATADO,1.0,2.2
2023-11-20,OLLUCO LARGO,KILOGRAMO,1.0,5.88
2023-11-20,PACCHOY,DOCENA,6.0,37.25
2023-11-20,PALLAR VERDE SERRUCHO,KILOGRAMO,1.0,3.83
2023-11-20,PAPA AMARILLA,KILOGRAMO,1.0,3.43
2023-11-20,PAPA BLANCA 1,KILOGRAMO,1.0,1.18
2023-11-20,PAPA CANCHAN,KILOGRAMO,1.0,1.6
2023-11-20,PAPA COLOR 2,KILOGRAMO,1.0,1.48
2023-11-20,PAPA HUAMANTANGA,KILOGRAMO,1.0,2.55
2023-11-20,PAPA HUAYRO,KILOGRAMO,1.0,3.4
2023-11-20,PAPA NEGRA ANDINA,KILOGRAMO,1.0,1.4
2023-11-20,PAPA PERUANITA,KILOGRAMO,1.0,3.25
2023-11-20,PAPA UNICA,KILOGRAMO,1.0,1.36
2023-11-20,PAPA YUNGAY,KILOGRAMO,1.0,1.18
2023-11-20,PEPINILLO,DOCENA,6.0,7.25
2023-11-20,PEREJIL,ATADO,1.0,1.83
2023-11-20,PIMIENTO MORRON,CAJON,18.0,47.5
2023-11-20,PORO,ATADO,2.6,5.5
2023-11-20,RABANITO,ATADO,0.75,2.33
2023-11-20,TOMATE,CAJON CHICO,27.0,46.25
2023-11-20,VAINITA AMERICANA,KILOGRAMO,1.0,1.93
2023-11-20,YUCA AMARILLA,KILOGRAMO,1.0,0.93
2023-11-20,ZAPALLO LOCHE,UNIDAD,1.5,11.5
2023-11-20,ZANAHORIA,SACO CHICO,65.0,135.0
2023-11-20,ZAPALLO ITALIANO,DOCENA,12.0,13.25
2023-11-21,ACELGA,ATADO,1.0,3.63
2023-11-21,AJI AMARILLO SECO,KILOGRAMO,1.0,13.63
2023-11-21,AJI ESCABECHE,KILOGRAMO,1.0,5.33
2023-11-21,AJI MONTAÑA,KILOGRAMO,1.0,4.63
2023-11-21,AJI PANCA,KILOGRAMO,1.0,12.63
2023-11-21,AJI PAPRIKA,KILOGRAMO,1.0,13.5
2023-11-21,AJI ROCOTO,CAJON,18.0,45.0
2023-11-21,AJO CRIOLLO O NAPURI,KILOGRAMO,1.0,4.18
2023-11-21,AJO MORADO,KILOGRAMO,1.0,5.7
2023-11-21,ALBAHACA,ATADO,0.65,2.13
2023-11-21,ALCACHOFA,DOCENA,4.0,20.0
2023-11-21,APIO,ATADO,3.0,3.5
2023-11-21,ARVEJA VERDE AMERICANA,KILOGRAMO,1.0,4.43
2023-11-21,ARVEJA VERDE BLANCA SERRANA,KILOGRAMO,1.0,4.0
2023-11-21,BERENJENA,DOCENA,2.5,14.5
2023-11-21,BETERRAGA,ATADO,0.75,1.13
2023-11-21,BROCOLI,KILOGRAMO,1.0,2.25
2023-11-21,CAIGUA (SELVA),CAJON,12.0,57.5
2023-11-21,CAMOTE AMARILLO,KILOGRAMO,1.0,0.48
2023-11-21,CAMOTE MORADO,KILOGRAMO,1.0,0.9
2023-11-21,CEBOLLA CABEZA BLANCA,KILOGRAMO,1.0,2.35
2023-11-21,CEBOLLA CABEZA ROJA,KILOGRAMO,1.0,0.75
2023-11-21,CEBOLLA CHINA,ATADO GRANDE,1.0,2.0
2023-11-21,CHOCLO TIPO CUSCO,CIENTO,42.0,227.5
2023-11-21,COL CHINA/LONGAPA,DOCENA,12.0,70.0
2023-11-21,COL CORAZON,DOCENA,35.0,30.0
2023-11-21,COLIFLOR,DOCENA,35.0,26.25
2023-11-21,CULANTRO,ATADO,1.5,3.13
2023-11-21,ESPARRAGO,PAQUETE,0.5,4.0
2023-11-21,ESPINACA,KILOGRAMO,1.0,2.7
2023-11-21,FREJOLITO CHINO,KILOGRAMO,1.0,2.5
2023-11-21,FRIJOL VERDE CANARIO,KILOGRAMO,1.0,3.88
2023-11-21,HABA VERDE SERRANA,KILOGRAMO,1.0,1.43
2023-11-21,HIERBA BUENA,ATADO,0.85,1.13
2023-11-21,HOLANTAU/ORGANICA,KILOGRAMO,1.0,7.5
2023-11-21,HUACATAY,ATADO,1.0,1.63
2023-11-21,KION,KILOGRAMO,1.0,5.5
2023-11-21,LECHUGA AMERICANA,DOCENA,6.0,5.5
2023-11-21,LECHUGA CRIOLLA SEDA,DOCENA,3.0,7.25
2023-11-21,LECHUGA ROMANA HIDROPONICA,DOCENA,6.0,4.5
2023-11-21,LIMON SUTIL BOLSA,BOLSA,45.0,52.5
2023-11-21,LIMON SUTIL CAJON,CAJON,23.0,31.25
2023-11-21,MAIZ MARLO/CORONTA DE MAIZ,KILOGRAMO,1.0,11.25
2023-11-21,MAIZ MORADO,KILOGRAMO,1.0,2.25
2023-11-21,MANZANA CTE/PARA AGUA,KILOGRAMO,1.0,1.5
2023-11-21,MARACUYA,KILOGRAMO,1.0,2.73
2023-11-21,NABO,ATADO,1.0,2.2
2023-11-21,OLLUCO LARGO,KILOGRAMO,1.0,5.83
2023-11-21,PACCHOY,DOCENA,6.0,35.75
2023-11-21,PALLAR VERDE SERRUCHO,KILOGRAMO,1.0,3.33
2023-11-21,PAPA AMARILLA,KILOGRAMO,1.0,3.9
2023-11-21,PAPA BLANCA 1,KILOGRAMO,1.0,1.16
2023-11-21,PAPA CANCHAN,KILOGRAMO,1.0,1.55
2023-11-21,PAPA COLOR 2,KILOGRAMO,1.0,1.46
2023-11-21,PAPA HUAMANTANGA,KILOGRAMO,1.0,2.2
2023-11-21,PAPA HUAYRO,KILOGRAMO,1.0,3.5
2023-11-21,PAPA NEGRA ANDINA,KILOGRAMO,1.0,1.35
2023-11-21,PAPA PERUANITA,KILOGRAMO,1.0,3.25
2023-11-21,PAPA UNICA,KILOGRAMO,1.0,1.36
2023-11-21,PAPA YUNGAY,KILOGRAMO,1.0,1.16
2023-11-21,PEPINILLO,DOCENA,6.0,6.0
2023-11-21,PEREJIL,ATADO,1.0,1.63
2023-11-21,PIMIENTO MORRON,CAJON,18.0,47.5
2023-11-21,PORO,ATADO,2.6,5.5
2023-11-21,RABANITO,ATADO,0.75,2.7
2023-11-21,TOMATE,CAJON CHICO,27.0,47.5
2023-11-21,VAINITA AMERICANA,KILOGRAMO,1.0,2.08
2023-11-21,YUCA AMARILLA,KILOGRAMO,1.0,0.83
2023-11-21,ZAPALLO LOCHE,UNIDAD,1.5,11.5
2023-11-21,ZANAHORIA,SACO CHICO,65.0,125.0
2023-11-21,ZAPALLO ITALIANO,DOCENA,12.0,12.25
2023-11-22,ACELGA,ATADO,1.0,3.25
2023-11-22,AJI AMARILLO SECO,KILOGRAMO,1.0,13.63
2023-11-22,AJI ESCABECHE,KILOGRAMO,1.0,5.33
2023-11-22,AJI MONTAÑA,KILOGRAMO,1.0,4.38
2023-11-22,AJI PANCA,KILOGRAMO,1.0,12.63
2023-11-22,AJI PAPRIKA,KILOGRAMO,1.0,13.5
2023-11-22,AJI ROCOTO,CAJON,18.0,47.5
2023-11-22,AJO CRIOLLO O NAPURI,KILOGRAMO,1.0,4.25
2023-11-22,AJO MORADO,KILOGRAMO,1.0,5.7
2023-11-22,ALBAHACA,ATADO,0.65,2.13
2023-11-22,ALCACHOFA,DOCENA,4.0,22.5
2023-11-22,APIO,ATADO,3.0,3.0
2023-11-22,ARVEJA VERDE AMERICANA,KILOGRAMO,1.0,4.08
2023-11-22,ARVEJA VERDE BLANCA SERRANA,KILOGRAMO,1.0,3.28
2023-11-22,BERENJENA,DOCENA,2.5,14.38
2023-11-22,BETERRAGA,ATADO,0.75,0.88
2023-11-22,BROCOLI,KILOGRAMO,1.0,1.75
2023-11-22,CAIGUA (SELVA),CAJON,12.0,58.75
2023-11-22,CAMOTE AMARILLO,KILOGRAMO,1.0,0.48
2023-11-22,CAMOTE MORADO,KILOGRAMO,1.0,0.9
2023-11-22,CEBOLLA CABEZA BLANCA,KILOGRAMO,1.0,2.4
2023-11-22,CEBOLLA CABEZA ROJA,KILOGRAMO,1.0,0.8
2023-11-22,CEBOLLA CHINA,ATADO GRANDE,1.0,1.75
2023-11-22,CHOCLO TIPO CUSCO,CIENTO,42.0,227.5
2023-11-22,COL CHINA/LONGAPA,DOCENA,12.0,68.25
